match,tmdb_id,tmdb_company_name,wikidata_id,wikidata_company_name,total_score,name_match_subscore,common_media_subscore,tmdb_media_count,wikidata_media_count,common_media_count
PROBABLY,51274,42 Km Film,Q108269838,42 km film,1.0000,1.0000,1.0000,10,1,1
PROBABLY,47208,OctoArts Films,Q17083140,OctoArts Films,1.0000,1.0000,1.0000,71,4,4
PROBABLY,7580,Kanbar Entertainment,Q16998082,Kanbar Entertainment,1.0000,1.0000,1.0000,3,1,1
PROBABLY,512,Cocinor,Q16540661,Cocinor,1.0000,1.0000,1.0000,37,4,4
PROBABLY,7576,Eon Productions,Q219135,Eon Productions,1.0000,1.0000,1.0000,35,29,29
PROBABLY,166776,Atelier Pontdarc,Q112398048,Atelier Pontdarc,1.0000,1.0000,1.0000,2,1,1
PROBABLY,10188,Aleph,Q89875772,Aleph,1.0000,1.0000,1.0000,43,1,1
PROBABLY,86628,Sushi Typhoon,Q7648925,Sushi Typhoon,1.0000,1.0000,1.0000,7,1,1
PROBABLY,86625,Sateenkaarifilmi,Q7425991,Sateenkaarifilmi,1.0000,1.0000,1.0000,5,2,2
PROBABLY,86589,Plan C Studios,Q28154233,Plan C Studios,1.0000,1.0000,1.0000,6,1,1
PROBABLY,86558,De Père en Fils Productions,Q110752159,De père en fils Productions,1.0000,1.0000,1.0000,1,2,1
PROBABLY,10211,Alfran Productions,Q17305146,Alfran Productions,1.0000,1.0000,1.0000,4,1,1
PROBABLY,51422,Visinema Pictures,Q97242018,Visinema Pictures,1.0000,1.0000,1.0000,42,10,10
PROBABLY,51428,Unearthed Films,Q7884141,Unearthed Films,1.0000,1.0000,1.0000,17,1,1
PROBABLY,86418,Studio Dragon,Q31180504,Studio Dragon,1.0000,1.0000,1.0000,193,34,34
PROBABLY,10213,Kungsfilm,Q65194555,Kungsfilm,1.0000,1.0000,1.0000,17,1,1
PROBABLY,545,Ten Thirteen Productions,Q2893859,Ten Thirteen Productions,1.0000,1.0000,1.0000,5,3,3
PROBABLY,86414,Little Big Films,Q28961483,Little Big Films,1.0000,1.0000,1.0000,6,1,1
PROBABLY,127236,HORNETS,Q106523287,Hornets,1.0000,1.0000,1.0000,2,1,1
PROBABLY,7510,National-Filmi,Q11884046,National-Filmi,1.0000,1.0000,1.0000,10,4,4
PROBABLY,159559,Cydonia,Q108208087,Cydonia,1.0000,1.0000,1.0000,2,1,1
PROBABLY,7503,Protozoa Pictures,Q16254330,Protozoa Pictures,1.0000,1.0000,1.0000,34,8,8
PROBABLY,91291,Sagafilm,Q7398933,Sagafilm,1.0000,1.0000,1.0000,20,1,1
PROBABLY,188491,Kojima Productions,Q22123955,Kojima Productions,1.0000,1.0000,1.0000,1,1,1
PROBABLY,562,Appian Way,Q189417,Appian Way,1.0000,1.0000,1.0000,47,1,1
PROBABLY,65042,Gangtackle Productions,Q106307131,Gangtackle Productions,1.0000,1.0000,1.0000,1,2,1
PROBABLY,112299,JYP Entertainment,Q483238,JYP Entertainment,1.0000,1.0000,1.0000,21,1,1
PROBABLY,91396,Independent Short Film,Q42344218,Independent Short Film,1.0000,1.0000,1.0000,2,1,1
PROBABLY,7463,Tassili Films,Q108286784,Tassili Films,1.0000,1.0000,1.0000,2,1,1
PROBABLY,574,Lightstorm Entertainment,Q775450,Lightstorm Entertainment,1.0000,1.0000,1.0000,19,11,11
PROBABLY,68112,Studio 100 Media,Q28147234,Studio 100 Media,1.0000,1.0000,1.0000,7,3,3
PROBABLY,19710,LVN Pictures,Q3548810,LVN Pictures,1.0000,1.0000,1.0000,171,1,1
PROBABLY,91443,Y-Films,Q8045705,Y-Films,1.0000,1.0000,1.0000,9,3,3
PROBABLY,86302,Fenris Film,Q108874283,Fenris Film,1.0000,1.0000,1.0000,11,1,1
PROBABLY,68120,Aetios Productions,Q51482546,Aetios Productions,1.0000,1.0000,1.0000,22,9,9
PROBABLY,51611,Audax Films,Q18085656,Audax Films,1.0000,1.0000,1.0000,10,1,1
PROBABLY,10308,Dino De Laurentiis Company,Q3028386,Dino De Laurentiis Company,1.0000,1.0000,1.0000,45,1,1
PROBABLY,91510,Pine Jam,Q30926347,Pine Jam,1.0000,1.0000,1.0000,9,6,6
PROBABLY,7435,Phantom Films,Q17082833,Phantom Films,1.0000,1.0000,1.0000,28,14,14
PROBABLY,597,Irish Dreamtime,Q17387031,Irish DreamTime,1.0000,1.0000,1.0000,9,2,2
PROBABLY,598,Team Todd,Q24737548,Team Todd,1.0000,1.0000,1.0000,17,2,2
PROBABLY,599,Solar Productions,Q17385899,Solar Productions,1.0000,1.0000,1.0000,19,3,3
PROBABLY,10356,Tre Vänner,Q10701588,Tre Vänner,1.0000,1.0000,1.0000,46,7,7
PROBABLY,602,DEFA,Q259901,DEFA,1.0000,1.0000,1.0000,1015,1,1
PROBABLY,10358,Ventura Film,Q23784190,Ventura Film,1.0000,1.0000,1.0000,32,1,1
PROBABLY,51718,Fake Empire Productions,Q5431462,Fake Empire Productions,1.0000,1.0000,1.0000,18,3,3
PROBABLY,20692,Filmpartners,Q112221845,Filmpartners,1.0000,1.0000,1.0000,14,1,1
PROBABLY,86211,Paramvah Studios,Q39059731,Paramvah Studios,1.0000,1.0000,1.0000,12,1,1
PROBABLY,7412,Ragdoll Productions,Q2449543,Ragdoll Productions,1.0000,1.0000,1.0000,7,1,1
PROBABLY,10359,Contracosta Produções,Q108285936,Contracosta Produções,1.0000,1.0000,1.0000,9,1,1
PROBABLY,119828,All Elite Wrestling,Q60324825,All Elite Wrestling,1.0000,1.0000,1.0000,25,4,4
PROBABLY,129584,Pigdom,Q110612176,Pigdom,1.0000,1.0000,1.0000,3,1,1
PROBABLY,91580,CJ Major Entertainment,Q97323580,CJ Major Entertainment,1.0000,1.0000,1.0000,8,1,1
PROBABLY,7394,Oxybot,Q30934093,OXYBOT,1.0000,1.0000,1.0000,5,1,1
PROBABLY,7382,Echo Films,Q5332700,Echo Films,1.0000,1.0000,1.0000,17,2,2
PROBABLY,28567,Neoplanta Film,Q20437945,Neoplanta film,1.0000,1.0000,1.0000,35,2,2
PROBABLY,167566,Scooter Films,Q111977173,SCOOTER FILMS,1.0000,1.0000,1.0000,2,1,1
PROBABLY,86050,Bubble Studios,Q28925865,Bubble Studios,1.0000,1.0000,1.0000,5,3,3
PROBABLY,7373,Tom Sawyer Entertainment,Q7817481,Tom Sawyer Entertainment,1.0000,1.0000,1.0000,2,2,2
PROBABLY,46869,HB Entertainment,Q117458524,HB Entertainment,1.0000,1.0000,1.0000,24,1,1
PROBABLY,91900,It's Alive Films,Q18759861,It's Alive Films,1.0000,1.0000,1.0000,24,4,4
PROBABLY,24026,44 Blue Productions,Q4638032,44 Blue Productions,1.0000,1.0000,1.0000,18,1,1
PROBABLY,46840,Legacy Pictures,Q65214020,Legacy Pictures,1.0000,1.0000,1.0000,31,6,6
PROBABLY,653,Komuna,Q6428659,Komuna,1.0000,1.0000,1.0000,18,1,1
PROBABLY,654,South Pacific Pictures,Q7568115,South Pacific Pictures,1.0000,1.0000,1.0000,35,3,3
PROBABLY,91920,Rovio Animation,Q55641635,Rovio Animation,1.0000,1.0000,1.0000,9,1,1
PROBABLY,30048,Berliner Ensemble,Q534914,Berliner Ensemble,1.0000,1.0000,1.0000,1,1,1
PROBABLY,7353,Gateway Films,Q5527238,Gateway Films,1.0000,1.0000,1.0000,17,2,2
PROBABLY,10441,The Bureau,Q108162913,The Bureau,1.0000,1.0000,1.0000,30,1,1
PROBABLY,7342,Atípica Films,Q114187914,Atípica Films,1.0000,1.0000,1.0000,11,2,2
PROBABLY,118286,Bibury Animation Studios,Q65946206,Bibury Animation Studios,1.0000,1.0000,1.0000,9,3,3
PROBABLY,10443,Synchronicity Films,Q105763739,Synchronicity Films,1.0000,1.0000,1.0000,10,1,1
PROBABLY,20733,KTK,Q1605182,KTK,1.0000,1.0000,1.0000,4,1,1
PROBABLY,7339,Hyperion Pictures,Q1976172,Hyperion Pictures,1.0000,1.0000,1.0000,32,9,9
PROBABLY,113530,Working Class Hero,Q104843493,Working Class Hero,1.0000,1.0000,1.0000,3,2,2
PROBABLY,10447,Fundação Calouste Gulbenkian,Q3052794,Fundação Calouste Gulbenkian,1.0000,1.0000,1.0000,31,1,1
PROBABLY,68591,Vansan Movies,Q28961492,Vansan Movies,1.0000,1.0000,1.0000,4,2,2
PROBABLY,126931,Playlist,Q61097878,Playlist,1.0000,1.0000,1.0000,31,3,3
PROBABLY,68634,Samhwa Networks,Q17278268,Samhwa Networks,1.0000,1.0000,1.0000,45,3,3
PROBABLY,68749,Argosy Films,Q4789713,Argosy Films,1.0000,1.0000,1.0000,1,2,1
PROBABLY,68807,Hodcarrier Films,Q5875948,Hodcarrier Films,1.0000,1.0000,1.0000,2,1,1
PROBABLY,706,Sputnik,Q28537651,Sputnik,1.0000,1.0000,1.0000,26,7,7
PROBABLY,707,Matador Pictures,Q80176500,Matador Pictures,1.0000,1.0000,1.0000,17,1,1
PROBABLY,7330,Blind Spot Pictures,Q4926610,Blind Spot Pictures,1.0000,1.0000,1.0000,18,4,4
PROBABLY,85897,Indian Summer Film,Q99631028,Indian Summer Film,1.0000,1.0000,1.0000,4,2,2
PROBABLY,711,Fox 2000 Pictures,Q64572603,Fox 2000 Pictures,1.0000,1.0000,1.0000,74,2,2
PROBABLY,7311,Kerner Entertainment Company,Q25354650,Kerner Entertainment Company,1.0000,1.0000,1.0000,6,1,1
PROBABLY,68918,Magma Pictures,Q6731218,Magma Pictures,1.0000,1.0000,1.0000,1,1,1
PROBABLY,113553,Film Monster,Q116916650,Film Monster,1.0000,1.0000,1.0000,9,2,2
PROBABLY,7297,Fairview Entertainment,Q18149793,Fairview Entertainment,1.0000,1.0000,1.0000,7,2,2
PROBABLY,167806,Emme,Q355303,Emme,1.0000,1.0000,1.0000,1,1,1
PROBABLY,64599,SRS Cinema,Q106875157,SRS Cinema,1.0000,1.0000,1.0000,31,1,1
PROBABLY,735,Waverly Films,Q7975479,Waverly Films,1.0000,1.0000,1.0000,7,2,2
PROBABLY,92014,Ginny Mule Pictures,Q5563195,Ginny Mule Pictures,1.0000,1.0000,1.0000,3,2,2
PROBABLY,51995,Snapper Films,Q21856019,Snapper Films,1.0000,1.0000,1.0000,6,5,5
PROBABLY,741,Emotion Pictures,Q107022380,Emotion Pictures,1.0000,1.0000,1.0000,19,1,1
PROBABLY,742,Reverse Angle International,Q108124392,Reverse Angle International,1.0000,1.0000,1.0000,2,1,1
PROBABLY,744,Diaphana Films,Q78298840,Diaphana Films,1.0000,1.0000,1.0000,42,3,3
PROBABLY,119909,Director's Kut Productions,Q5280497,Director's Kut Productions,1.0000,1.0000,1.0000,3,1,1
PROBABLY,28514,Dunav Film,Q31183949,Dunav film,1.0000,1.0000,1.0000,54,1,1
PROBABLY,85769,Mjölk Movies,Q108284407,Mjölk Movies,1.0000,1.0000,1.0000,5,1,1
PROBABLY,85763,Ere Kokkonen,Q11858101,Ere Kokkonen,1.0000,1.0000,1.0000,8,1,1
PROBABLY,28473,Shoebox Films,Q110537007,Shoebox Films,1.0000,1.0000,1.0000,10,1,1
PROBABLY,85728,Roma Film,Q3940428,Roma Film,1.0000,1.0000,1.0000,6,1,1
PROBABLY,85699,Premières Lignes,Q24932244,Premières Lignes,1.0000,1.0000,1.0000,18,1,1
PROBABLY,24013,Vnesheconombank,Q670084,Vnesheconombank,1.0000,1.0000,1.0000,1,1,1
PROBABLY,20788,Gulfstream Pictures,Q22079430,Gulfstream Pictures,1.0000,1.0000,1.0000,11,1,1
PROBABLY,20790,ToonBox Entertainment,Q17513281,ToonBox Entertainment,1.0000,1.0000,1.0000,4,1,1
PROBABLY,187987,Fabula,Q19366218,Fabula,1.0000,1.0000,1.0000,1,10,1
PROBABLY,10478,Polsky Films,Q7226018,Polsky Films,1.0000,1.0000,1.0000,4,1,1
PROBABLY,129786,Macalla Teoranta,Q108122211,Macalla Teoranta,1.0000,1.0000,1.0000,2,1,1
PROBABLY,92080,Greca Films,Q30275019,Greca Films,1.0000,1.0000,1.0000,1,1,1
PROBABLY,118168,Nimpuna Sinema,Q110104013,Nimpuna Sinema,1.0000,1.0000,1.0000,3,1,1
PROBABLY,7218,platinum studios,Q3906420,Platinum Studios,1.0000,1.0000,1.0000,1,2,1
PROBABLY,69003,MNC Pictures,Q20427837,MNC Pictures,1.0000,1.0000,1.0000,42,12,12
PROBABLY,20800,The French Connection,Q7735249,The French Connection,1.0000,1.0000,1.0000,4,1,1
PROBABLY,52116,Offshore,Q20978745,Offshore,1.0000,1.0000,1.0000,35,1,1
PROBABLY,786,Bizibi,Q65157510,Bizibi,1.0000,1.0000,1.0000,22,1,1
PROBABLY,92088,Platinum Vision,Q67933716,Platinum Vision,1.0000,1.0000,1.0000,6,2,2
PROBABLY,789,Pallas Film,Q110905007,Pallas Film,1.0000,1.0000,1.0000,28,2,2
PROBABLY,7188,UFO International Productions,Q21281988,UFO International Productions,1.0000,1.0000,1.0000,30,2,2
PROBABLY,168320,npio Entertainment,Q91747406,npio Entertainment,1.0000,1.0000,1.0000,5,1,1
PROBABLY,52117,Quizzical Pictures,Q111992633,Quizzical Pictures,1.0000,1.0000,1.0000,11,1,1
PROBABLY,92178,Bravo Charlie,Q65391595,Bravo Charlie,1.0000,1.0000,1.0000,8,2,2
PROBABLY,800,Wheel Productions,Q72721584,Wheel Productions,1.0000,1.0000,1.0000,4,1,1
PROBABLY,7151,Assassin Films,Q96277099,Assassin Films,1.0000,1.0000,1.0000,3,1,1
PROBABLY,69120,Sri Satya Sai Arts,Q19898459,Sri Satya Sai Arts,1.0000,1.0000,1.0000,2,1,1
PROBABLY,805,Serendipity Point Films,Q78344865,Serendipity Point Films,1.0000,1.0000,1.0000,24,3,3
PROBABLY,812,Deuce Three Productions,Q17335748,Deuce Three Productions,1.0000,1.0000,1.0000,4,2,2
PROBABLY,92191,Temps noir,Q75530678,Temps Noir,1.0000,1.0000,1.0000,23,2,2
PROBABLY,85581,Mt. Hollywood Films,Q105763727,Mt. Hollywood Films,1.0000,1.0000,1.0000,1,1,1
PROBABLY,816,FilmEngine,Q21292713,FilmEngine,1.0000,1.0000,1.0000,12,1,1
PROBABLY,817,Katalyst Films,Q21292719,Katalyst Films,1.0000,1.0000,1.0000,11,1,1
PROBABLY,7143,Ayngaran International,Q4831520,Ayngaran International,1.0000,1.0000,1.0000,19,7,7
PROBABLY,824,Kopelson Entertainment,Q17371406,Kopelson Entertainment,1.0000,1.0000,1.0000,11,1,1
PROBABLY,46566,Armadillo Film,Q80349510,Armadillo Film,1.0000,1.0000,1.0000,8,1,1
PROBABLY,7139,Thirupathi Brothers,Q7785408,Thirupathi Brothers,1.0000,1.0000,1.0000,13,8,8
PROBABLY,7135,Sun Pictures,Q7638437,Sun Pictures,1.0000,1.0000,1.0000,17,4,4
PROBABLY,129814,CLAP,Q111974537,CLAP,1.0000,1.0000,1.0000,3,1,1
PROBABLY,10532,World Productions,Q8036075,World Productions,1.0000,1.0000,1.0000,33,2,2
PROBABLY,834,Potboiler Productions,Q21810681,Potboiler Productions,1.0000,1.0000,1.0000,18,1,1
PROBABLY,7128,Ecce Films,Q15210611,Ecce Films,1.0000,1.0000,1.0000,72,4,4
PROBABLY,840,Lawrence Gordon Productions,Q17335699,Lawrence Gordon Productions,1.0000,1.0000,1.0000,19,5,5
PROBABLY,843,Werner Herzog Filmproduktion,Q9372058,Werner Herzog Filmproduktion,1.0000,1.0000,1.0000,46,20,20
PROBABLY,20866,Ascension,Q242991,Ascension,1.0000,1.0000,1.0000,5,1,1
PROBABLY,855,Titti Film,Q101234816,Titti Film,1.0000,1.0000,1.0000,3,1,1
PROBABLY,7118,Moby Dick Films,Q65092138,Moby Dick Films,1.0000,1.0000,1.0000,22,4,4
PROBABLY,858,Tessalit Productions,Q108286656,Tessalit Productions,1.0000,1.0000,1.0000,9,1,1
PROBABLY,7115,Savage Film,Q20870079,Savage Film,1.0000,1.0000,1.0000,47,4,4
PROBABLY,20868,Telecom Animation Film,Q11319473,Telecom Animation Film,1.0000,1.0000,1.0000,28,4,4
PROBABLY,168464,Iconix Entertainment,Q625654,Iconix Entertainment,1.0000,1.0000,1.0000,1,1,1
PROBABLY,863,Mantarraya Producciones,Q65092126,Mantarraya Producciones,1.0000,1.0000,1.0000,19,1,1
PROBABLY,7083,Korean Academy of Film Arts,Q11664027,Korean Academy of Film Arts,1.0000,1.0000,1.0000,122,1,1
PROBABLY,69125,Mythri Movie Makers,Q21190867,Mythri Movie Makers,1.0000,1.0000,1.0000,29,5,5
PROBABLY,64477,BigBalls Films,Q16984331,BigBalls Films,1.0000,1.0000,1.0000,1,1,1
PROBABLY,868,Cinema Service,Q626323,Cinema Service,1.0000,1.0000,1.0000,113,4,4
PROBABLY,7076,Chernin Entertainment,Q17335666,Chernin Entertainment,1.0000,1.0000,1.0000,59,20,20
PROBABLY,85377,Studio 89 Productions,Q21083996,Studio 89 Productions,1.0000,1.0000,1.0000,16,1,1
PROBABLY,874,Cinéa,Q89037182,Cinéa,1.0000,1.0000,1.0000,17,2,2
PROBABLY,875,Films A2,Q90924212,Films A2,1.0000,1.0000,1.0000,118,7,7
PROBABLY,85334,LUV Films,Q60745107,Luv Films,1.0000,1.0000,1.0000,10,2,2
PROBABLY,877,Casey Silver Productions,Q17335799,Casey Silver Productions,1.0000,1.0000,1.0000,7,2,2
PROBABLY,85306,Golden Scene,Q17034494,Golden Scene,1.0000,1.0000,1.0000,13,1,1
PROBABLY,7049,Enigma Productions,Q18219579,Enigma Productions,1.0000,1.0000,1.0000,19,2,2
PROBABLY,7048,Fridthjof Film,Q16981473,Fridthjof Film,1.0000,1.0000,1.0000,22,2,2
PROBABLY,7040,Ninjin Club,Q11500083,Ninjin Club,1.0000,1.0000,1.0000,11,1,1
PROBABLY,168718,IFKY Films,Q115497352,IFKY Films,1.0000,1.0000,1.0000,1,1,1
PROBABLY,7034,Rita Productions,Q17145684,Rita Productions,1.0000,1.0000,1.0000,16,2,2
PROBABLY,892,Qwerty Films,Q7273145,Qwerty Films,1.0000,1.0000,1.0000,9,2,2
PROBABLY,893,Stanley Kramer Productions,Q17386674,Stanley Kramer Productions,1.0000,1.0000,1.0000,31,2,2
PROBABLY,168729,DeA Kids,Q3703878,DeA Kids,1.0000,1.0000,1.0000,1,1,1
PROBABLY,168730,Musicartoon,Q55065789,Musicartoon,1.0000,1.0000,1.0000,1,1,1
PROBABLY,52456,La7,Q1235261,La7,1.0000,1.0000,1.0000,3,1,1
PROBABLY,187787,Kalem Company,Q1722143,Kalem Company,1.0000,1.0000,1.0000,1,143,1
PROBABLY,64421,Fuji Creative Corporation,Q11333113,Fuji Creative Corporation,1.0000,1.0000,1.0000,11,1,1
PROBABLY,92489,Alberini & Santoni,Q2830874,Alberini & Santoni,1.0000,1.0000,1.0000,2,1,1
PROBABLY,903,David Brown Productions,Q17386925,David Brown Productions,1.0000,1.0000,1.0000,5,1,1
PROBABLY,7005,Iblis Films,Q88887980,Iblis Films,1.0000,1.0000,1.0000,7,1,1
PROBABLY,168903,Gigglebug Entertainment,Q113292557,Gigglebug Entertainment,1.0000,1.0000,1.0000,1,2,1
PROBABLY,120044,Rockstar Games,Q94912,Rockstar Games,1.0000,1.0000,1.0000,4,2,2
PROBABLY,46339,Beagle Pug Films,Q24806609,Beagle Pug Films,1.0000,1.0000,1.0000,6,1,1
PROBABLY,28365,Film Danas,Q25462049,Film danas,1.0000,1.0000,1.0000,30,2,2
PROBABLY,10617,Bosna Film,Q6470761,Bosna film,1.0000,1.0000,1.0000,69,4,4
PROBABLY,69411,Kendrick Brothers,Q98974368,Kendrick Brothers,1.0000,1.0000,1.0000,2,1,1
PROBABLY,6960,Moteur s'il vous plaît,Q15208154,Moteur s'il vous plaît,1.0000,1.0000,1.0000,8,2,2
PROBABLY,6959,Blondie Girl Productions,Q12062633,Blondie Girl Productions,1.0000,1.0000,1.0000,3,1,1
PROBABLY,69581,Tremendum Pictures,Q21008544,Tremendum Pictures,1.0000,1.0000,1.0000,6,1,1
PROBABLY,23953,Triggerfish Animation Studios,Q7841727,Triggerfish Animation Studios,1.0000,1.0000,1.0000,10,2,2
PROBABLY,931,HAL Films,Q16993555,HAL Films,1.0000,1.0000,1.0000,4,2,2
PROBABLY,10644,Blur Studio,Q921556,Blur Studio,1.0000,1.0000,1.0000,9,2,2
PROBABLY,23949,RAW,Q228378,Raw,1.0000,1.0000,1.0000,57,1,1
PROBABLY,129921,72 Films,Q113954212,72 Films,1.0000,1.0000,1.0000,16,3,3
PROBABLY,84979,Knight Nostalgia Filmotainment,Q116176619,Knight Nostalgia Filmotainment,1.0000,1.0000,1.0000,2,1,1
PROBABLY,25080,AFS Film,Q107139546,AFS Film,1.0000,1.0000,1.0000,3,1,1
PROBABLY,158283,PFP Films,Q78790512,PFP Films,1.0000,1.0000,1.0000,1,1,1
PROBABLY,64295,In Film Praha,Q112742981,IN Film Praha,1.0000,1.0000,1.0000,26,1,1
PROBABLY,69630,Parameswara Art Productions,Q16966555,Parameswara Art Productions,1.0000,1.0000,1.0000,5,7,5
PROBABLY,6938,Iris Productions,Q13103124,Iris Productions,1.0000,1.0000,1.0000,33,4,4
PROBABLY,69638,Adam's World of Imagination,Q30639975,Adam's World Of Imagination,1.0000,1.0000,1.0000,3,1,1
PROBABLY,19578,Momentum Pictures,Q15622197,Momentum Pictures,1.0000,1.0000,1.0000,15,1,1
PROBABLY,28320,Rocket Pictures,Q7355120,Rocket Pictures,1.0000,1.0000,1.0000,11,3,3
PROBABLY,113999,Animal Tank,Q106830869,Animal Tank,1.0000,1.0000,1.0000,6,1,1
PROBABLY,126518,LaCima Producciones,Q111166121,LaCima Producciones,1.0000,1.0000,1.0000,2,1,1
PROBABLY,6908,Blender Foundation,Q883799,Blender Foundation,1.0000,1.0000,1.0000,8,4,4
PROBABLY,10675,Pan Entertainment,Q17278347,Pan Entertainment,1.0000,1.0000,1.0000,59,2,2
PROBABLY,30131,Southpaw Entertainment,Q27962292,Southpaw Entertainment,1.0000,1.0000,1.0000,8,2,2
PROBABLY,983,Parallax Pictures,Q77976354,Parallax Pictures,1.0000,1.0000,1.0000,14,4,4
PROBABLY,28286,Low Spark Films,Q109677844,Low Spark Films,1.0000,1.0000,1.0000,11,4,4
PROBABLY,169214,Diantong Film Company,Q5271725,Diantong Film Company,1.0000,1.0000,1.0000,1,3,1
PROBABLY,69640,Global United Media,Q21190614,Global United Media,1.0000,1.0000,1.0000,3,2,2
PROBABLY,92763,Grupo Octubre,Q29388093,Grupo Octubre,1.0000,1.0000,1.0000,7,2,2
PROBABLY,995,Cinerenta Medienbeteiligungs KG,Q20874201,Cinerenta Medienbeteiligungs KG,1.0000,1.0000,1.0000,20,1,1
PROBABLY,996,Pearl Pictures,Q20874209,Pearl Pictures,1.0000,1.0000,1.0000,1,1,1
PROBABLY,32537,Blossom Films,Q4928436,Blossom Films,1.0000,1.0000,1.0000,13,2,2
PROBABLY,169229,Zanybros,Q25245542,Zanybros,1.0000,1.0000,1.0000,4,1,1
PROBABLY,10694,MetraFilms,Q65170911,Metrafilms,1.0000,1.0000,1.0000,37,2,2
PROBABLY,64104,Experimental Cinema of the Philippines,Q5421102,Experimental Cinema of the Philippines,1.0000,1.0000,1.0000,5,1,1
PROBABLY,19554,SAI Productions,Q7399810,Sai Productions,1.0000,1.0000,1.0000,3,1,1
PROBABLY,10722,Florentine Films,Q114040225,Florentine Films,1.0000,1.0000,1.0000,32,1,1
PROBABLY,69716,Constance Talmadge Film Company,Q19702820,Constance Talmadge Film Company,1.0000,1.0000,1.0000,14,1,1
PROBABLY,52714,Hallmark Pictures Corporation,Q20055988,Hallmark Pictures Corporation,1.0000,1.0000,1.0000,4,1,1
PROBABLY,64067,IDC,Q406235,IDC,1.0000,1.0000,1.0000,2,1,1
PROBABLY,84882,Aamu Film Company,Q103941859,Aamu Film Company,1.0000,1.0000,1.0000,22,8,8
PROBABLY,52749,Oh! Production,Q3881260,Oh! Production,1.0000,1.0000,1.0000,5,1,1
PROBABLY,92966,Seven,Q11314406,Seven,1.0000,1.0000,1.0000,18,1,1
PROBABLY,23890,Hal Lieberman Company,Q25082757,Hal Lieberman Company,1.0000,1.0000,1.0000,3,1,1
PROBABLY,84834,Gaijin Entertainment,Q1984338,Gaijin Entertainment,1.0000,1.0000,1.0000,1,1,1
PROBABLY,92992,C-Station,Q16828691,C-Station,1.0000,1.0000,1.0000,7,2,2
PROBABLY,84821,Solaris Pictures,Q7557049,Solaris Pictures,1.0000,1.0000,1.0000,3,1,1
PROBABLY,52776,Interscience Film,Q107198693,interscience film,1.0000,1.0000,1.0000,5,1,1
PROBABLY,120143,The Daily Wire,Q25094513,The Daily Wire,1.0000,1.0000,1.0000,9,2,2
PROBABLY,69791,P-R Productions Picture,Q72099402,P-R Productions Picture,1.0000,1.0000,1.0000,1,1,1
PROBABLY,10784,Cerito Films,Q18331625,Cerito Films,1.0000,1.0000,1.0000,17,4,4
PROBABLY,69876,Daroma Productions,Q63529503,Daroma Productions,1.0000,1.0000,1.0000,4,1,1
PROBABLY,69898,Haarika & Hassine Creations,Q39048679,Haarika & Hassine Creations,1.0000,1.0000,1.0000,7,1,1
PROBABLY,84766,Archdiocese of Caceres,Q1364265,Archdiocese of Caceres,1.0000,1.0000,1.0000,1,1,1
PROBABLY,93035,Kinorob,Q56361714,Kinorob,1.0000,1.0000,1.0000,7,2,2
PROBABLY,52835,British Transport Films,Q4971161,British Transport Films,1.0000,1.0000,1.0000,124,1,1
PROBABLY,30240,To whom it may concern.,Q21056523,To whom it may concern.,1.0000,1.0000,1.0000,7,1,1
PROBABLY,23872,Force Majeure Productions,Q107713941,Force Majeure Productions,1.0000,1.0000,1.0000,4,1,1
PROBABLY,46077,Nutopia,Q7070470,Nutopia,1.0000,1.0000,1.0000,33,1,1
PROBABLY,10862,Lacewood Productions,Q6468235,Lacewood Productions,1.0000,1.0000,1.0000,15,1,1
PROBABLY,169587,History Dreams,Q101188727,History Dreams,1.0000,1.0000,1.0000,1,1,1
PROBABLY,6782,Moviola Film och Television AB,Q114712652,Moviola Film och Television AB,1.0000,1.0000,1.0000,7,1,1
PROBABLY,111733,Strange Planet Productions,Q115423753,Strange Planet Productions,1.0000,1.0000,1.0000,1,1,1
PROBABLY,6748,Goalpost Pictures,Q5575218,Goalpost Pictures,1.0000,1.0000,1.0000,24,1,1
PROBABLY,114058,Connections Productions,Q86682173,Connections Productions,1.0000,1.0000,1.0000,11,3,3
PROBABLY,93092,Sundance Institute,Q1764307,Sundance Institute,1.0000,1.0000,1.0000,72,1,1
PROBABLY,126452,Geronimo,Q18654941,Geronimo,1.0000,1.0000,1.0000,15,1,1
PROBABLY,169679,Anthology Studios,Q116776985,Anthology Studios,1.0000,1.0000,1.0000,2,1,1
PROBABLY,157210,Chorki,Q108208646,Chorki,1.0000,1.0000,1.0000,27,2,2
PROBABLY,84678,BA Entertainment,Q109301276,B.A. Entertainment,1.0000,1.0000,1.0000,26,3,3
PROBABLY,6718,Stu Segall Productions,Q7626213,Stu Segall Productions,1.0000,1.0000,1.0000,13,1,1
PROBABLY,6715,K5 International,Q3191305,K5 international,1.0000,1.0000,1.0000,13,1,1
PROBABLY,10892,Everest Entertainment,Q16947746,Everest Entertainment,1.0000,1.0000,1.0000,12,1,1
PROBABLY,10899,Due West,Q5312134,Due West,1.0000,1.0000,1.0000,1,1,1
PROBABLY,126443,Glukoza Production,Q103981741,Glukoza Production,1.0000,1.0000,1.0000,1,2,1
PROBABLY,52902,Minerva Movietone,Q1936629,Minerva Movietone,1.0000,1.0000,1.0000,8,2,2
PROBABLY,70055,Présence Africaine,Q3409088,Présence Africaine,1.0000,1.0000,1.0000,1,1,1
